"","date","source","kW","TemperatureF","Temp_bin"
"110",2014-02-24,"kW_sim",0.00010748466537822,56.0702707865833,"(54.2,56.6]"
"111",2014-02-25,"kW_bills",0.000116536394853175,54.4245804726667,"(54.2,56.6]"
"112",2014-02-25,"kW_sim",0.000107170514320465,54.4245804726667,"(54.2,56.6]"
"113",2014-02-26,"kW_bills",0.000125610450103339,56.8021548430417,"(56.6,59]"
"114",2014-02-26,"kW_sim",0.000107863154298214,56.8021548430417,"(56.6,59]"
"115",2014-02-27,"kW_bills",0.000119053912857081,59.0450991605,"(59,61.3]"
"116",2014-02-27,"kW_sim",0.000105720819075533,59.0450991605,"(59,61.3]"
"117",2014-02-28,"kW_bills",0.000120456343005453,56.8810068642083,"(56.6,59]"
"118",2014-02-28,"kW_sim",0.000106539701636711,56.8810068642083,"(56.6,59]"
"119",2014-03-01,"kW_bills",0.000122471923171122,58.7444698695,"(56.6,59]"
"120",2014-03-01,"kW_sim",0.000109604882628649,58.7444698695,"(56.6,59]"
"121",2014-03-02,"kW_bills",0.000127978296623981,57.1098398165833,"(56.6,59]"
"122",2014-03-02,"kW_sim",0.000109515256231232,57.1098398165833,"(56.6,59]"
"123",2014-03-03,"kW_bills",0.000120691126531202,55.2596300529167,"(54.2,56.6]"
"124",2014-03-03,"kW_sim",0.00010682440430434,55.2596300529167,"(54.2,56.6]"
"125",2014-03-04,"kW_bills",0.000109557306638045,58.4344012204583,"(56.6,59]"
"126",2014-03-04,"kW_sim",0.000121817750051505,58.4344012204583,"(56.6,59]"
"127",2014-03-05,"kW_bills",0.000109328557548123,60.5737032804167,"(59,61.3]"
"128",2014-03-05,"kW_sim",0.000105485211188043,60.5737032804167,"(59,61.3]"
"129",2014-03-06,"kW_bills",0.000109825717469483,59.4779748289167,"(59,61.3]"
"130",2014-03-06,"kW_sim",0.00010539528474896,59.4779748289167,"(59,61.3]"
"131",2014-03-07,"kW_bills",0.00010728997067213,56.8848207477917,"(56.6,59]"
"132",2014-03-07,"kW_sim",0.000104779599830557,56.8848207477917,"(56.6,59]"
"133",2014-03-08,"kW_bills",0.000117072365878783,58.4194317319167,"(56.6,59]"
"134",2014-03-08,"kW_sim",0.000110357651573236,58.4194317319167,"(56.6,59]"
"135",2014-03-09,"kW_bills",0.000118279246746314,63.7281655237917,"(63.7,66.1]"
"136",2014-03-09,"kW_sim",0.000108322270767084,63.7281655237917,"(63.7,66.1]"
"137",2014-03-10,"kW_bills",0.000107537761365952,61.1267162469167,"(59,61.3]"
"138",2014-03-10,"kW_sim",0.000104205502152024,61.1267162469167,"(59,61.3]"
"139",2014-03-11,"kW_bills",0.000105528778595125,61.4955186878333,"(61.3,63.7]"
"140",2014-03-11,"kW_sim",0.000108938313019479,61.4955186878333,"(61.3,63.7]"
"141",2014-03-12,"kW_bills",0.000103647089317931,64.9645308924167,"(63.7,66.1]"
"142",2014-03-12,"kW_sim",0.000117774325423663,64.9645308924167,"(63.7,66.1]"
"143",2014-03-13,"kW_bills",0.000103426202086387,60.0551106031667,"(59,61.3]"
"144",2014-03-13,"kW_sim",0.000109569217210267,60.0551106031667,"(59,61.3]"
"145",2014-03-14,"kW_bills",0.000101884766846447,57.96796338625,"(56.6,59]"
"146",2014-03-14,"kW_sim",0.000106283830917879,57.96796338625,"(56.6,59]"
"147",2014-03-15,"kW_bills",0.00010830235915202,60.7786041199167,"(59,61.3]"
"148",2014-03-15,"kW_sim",0.000118483165893591,60.7786041199167,"(59,61.3]"
"149",2014-03-16,"kW_bills",0.000115951161626323,58.992276888875,"(59,61.3]"
